imagen,tipo,clase_real,clase_pred,conf,iou,critico
ChatGPT-Image-17-jun-2025-11_43_24_png.rf.506c248aa049dc52c11b98c490ed17e6.jpg,CONFUSION,palet_bueno,palet_roto,0.313,0.894,False
ChatGPT-Image-17-jun-2025-11_43_24_png.rf.506c248aa049dc52c11b98c490ed17e6.jpg,FANTASMA,-,palet_bueno,0.535,0.0,False
ChatGPT-Image-17-jun-2025-11_43_24_png.rf.506c248aa049dc52c11b98c490ed17e6.jpg,FANTASMA,-,palet_bueno,0.258,0.0,False
ChatGPT-Image-17-jun-2025-11_48_46_png.rf.02581df65b5668f581736817e423c861.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.893,0.974,False
ChatGPT-Image-17-jun-2025-11_48_46_png.rf.02581df65b5668f581736817e423c861.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-17-jun-2025-11_48_46_png.rf.02581df65b5668f581736817e423c861.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.844,0.0,False
ChatGPT-Image-17-jun-2025-15_12_30_png.rf.1625771cbd821c45d34468283beb3602.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.922,0.913,False
ChatGPT-Image-17-jun-2025-15_19_05_png.rf.013e0e6bc9632dae5f740ee8e0550fb0.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.792,0.0,False
ChatGPT-Image-17-jun-2025-15_19_05_png.rf.013e0e6bc9632dae5f740ee8e0550fb0.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.602,0.0,False
ChatGPT-Image-17-jun-2025-15_19_05_png.rf.013e0e6bc9632dae5f740ee8e0550fb0.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.349,0.0,False
ChatGPT-Image-17-jun-2025-15_22_03_png.rf.3a04db43a6a55d5cdadea7c8aa636c98.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.94,0.925,False
ChatGPT-Image-17-jun-2025-15_22_03_png.rf.3a04db43a6a55d5cdadea7c8aa636c98.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.96,0.91,False
ChatGPT-Image-17-jun-2025-15_22_03_png.rf.3a04db43a6a55d5cdadea7c8aa636c98.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.949,0.894,False
ChatGPT-Image-17-jun-2025-16_07_05_png.rf.145b78ec82c8e052be936f35d4bcef21.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.937,0.931,False
ChatGPT-Image-20-jun-2025-13_48_32_png.rf.2aed921fd5a5a507a22e0fcd88ebd3bd.jpg,CONFUSION,palet_roto,palet_bueno,0.749,0.889,True
ChatGPT-Image-20-jun-2025-13_48_32_png.rf.2aed921fd5a5a507a22e0fcd88ebd3bd.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.344,0.0,False
ChatGPT-Image-20-jun-2025-20_11_46_png.rf.2fa0061e01322cd765b5ece905d6b748.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.922,0.0,False
ChatGPT-Image-20-jun-2025-20_11_46_png.rf.2fa0061e01322cd765b5ece905d6b748.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.903,0.0,False
ChatGPT-Image-20-jun-2025-20_11_46_png.rf.2fa0061e01322cd765b5ece905d6b748.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.903,0.0,False
ChatGPT-Image-20-jun-2025-20_11_46_png.rf.2fa0061e01322cd765b5ece905d6b748.jpg,FANTASMA,-,palet_bueno,0.882,0.0,False
ChatGPT-Image-20-jun-2025-20_55_38_png.rf.1656c9c71f76bc7fa1592012b52c8ea2.jpg,FANTASMA,-,palet_roto,0.551,0.0,False
ChatGPT-Image-20-jun-2025-21_32_07_png.rf.2d3e8e72d65318f3e922ef4ee4ce1f2f.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.452,0.0,False
ChatGPT-Image-22-jun-2025-09_12_50_png.rf.85be68e57fb003e3d60d55f499b0c46e.jpg,CONFUSION,palet_roto,palet_bueno,0.927,0.875,True
ChatGPT-Image-22-jun-2025-09_29_21_png.rf.11d7c5031457ceafbd2beffa70b41913.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-22-jun-2025-09_52_28_png.rf.3aab2752912f263518d46e86835a74b2.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-22-jun-2025-09_52_28_png.rf.3aab2752912f263518d46e86835a74b2.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-22-jun-2025-09_52_28_png.rf.3aab2752912f263518d46e86835a74b2.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.647,0.0,False
ChatGPT-Image-22-jun-2025-09_52_28_png.rf.3aab2752912f263518d46e86835a74b2.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.297,0.0,False
ChatGPT-Image-22-jun-2025-12_19_22_png.rf.020367901dd109c6e7d7bfe6b775cbce.jpg,FANTASMA,-,palet_bueno,0.821,0.0,False
ChatGPT-Image-22-jun-2025-13_05_50_png.rf.7433be55427771c47755dd2b5a8884e8.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-22-jun-2025-13_13_59_png.rf.5b028022420f50dd38cac293f16af78a.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.289,0.964,False
ChatGPT-Image-22-jun-2025-13_13_59_png.rf.5b028022420f50dd38cac293f16af78a.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.305,0.0,False
ChatGPT-Image-22-jun-2025-13_19_23_png.rf.8f8e3fc3a6c97c69d9231ed96b888aeb.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.434,0.923,False
ChatGPT-Image-22-jun-2025-13_19_23_png.rf.8f8e3fc3a6c97c69d9231ed96b888aeb.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.525,0.0,False
ChatGPT-Image-22-jun-2025-13_19_23_png.rf.8f8e3fc3a6c97c69d9231ed96b888aeb.jpg,FANTASMA,-,palet_bueno,0.403,0.0,False
ChatGPT-Image-22-jun-2025-13_57_00_png.rf.9431ecd324891f270d184d022ef4cc16.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.902,0.948,False
ChatGPT-Image-22-jun-2025-13_57_00_png.rf.9431ecd324891f270d184d022ef4cc16.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.922,0.934,False
ChatGPT-Image-22-jun-2025-13_57_00_png.rf.9431ecd324891f270d184d022ef4cc16.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.938,0.896,False
ChatGPT-Image-24-jun-2025-13_24_19_png.rf.2c75676466cdd297b2e60cb8d4076dfa.jpg,FANTASMA,-,palet_bueno,0.471,0.0,False
ChatGPT-Image-24-jun-2025-13_24_19_png.rf.2c75676466cdd297b2e60cb8d4076dfa.jpg,FANTASMA,-,palet_bueno,0.304,0.0,False
ChatGPT-Image-24-jun-2025-13_24_19_png.rf.2c75676466cdd297b2e60cb8d4076dfa.jpg,FANTASMA,-,palet_bueno,0.302,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.759,0.93,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.862,0.896,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.582,0.886,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.44,0.879,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.678,0.877,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.275,0.873,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.825,0.852,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.818,0.844,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.79,0.797,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.771,0.75,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.813,0.723,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.775,0.694,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.804,0.694,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.776,0.694,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.555,0.668,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.421,0.621,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.578,0.617,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.733,0.589,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.447,0.584,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,CONFUSION,palet_roto,palet_bueno,0.517,0.539,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.923,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.92,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.911,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.901,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.898,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.822,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.792,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.708,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_roto,0.658,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.647,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.579,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.573,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.487,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_roto,0.478,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.404,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.341,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.26,0.0,False
ChatGPT-Image-24-jun-2025-15_57_52_png.rf.748cc6e04e2937fb3a38c6a929bdd9d5.jpg,FANTASMA,-,palet_bueno,0.257,0.0,False
ChatGPT-Image-24-jun-2025-16_13_22_png.rf.0d44df5bb7ec430e23fda152500c7f3c.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.457,0.933,False
ChatGPT-Image-24-jun-2025-16_13_22_png.rf.0d44df5bb7ec430e23fda152500c7f3c.jpg,FANTASMA,-,palet_roto,0.836,0.0,False
ChatGPT-Image-24-jun-2025-16_13_22_png.rf.0d44df5bb7ec430e23fda152500c7f3c.jpg,FANTASMA,-,palet_roto,0.776,0.0,False
ChatGPT-Image-24-jun-2025-16_13_22_png.rf.0d44df5bb7ec430e23fda152500c7f3c.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.67,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,CONFUSION,palet_roto,palet_bueno,0.804,0.911,True
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.801,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.69,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_bueno,0.597,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.587,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.571,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.542,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_bueno,0.53,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.452,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.403,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.37,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.341,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.305,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_roto,0.283,0.0,False
ChatGPT-Image-24-jun-2025-16_23_37_png.rf.0b6ca7696ee71c9d865eebf3278856fc.jpg,FANTASMA,-,palet_bueno,0.252,0.0,False
ChatGPT-Image-24-jun-2025-19_12_12_png.rf.be673afee16862b93d3408912d3e2b33.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.321,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.484,0.973,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.879,0.967,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.661,0.967,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.534,0.934,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.881,0.916,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.522,0.9,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.47,0.895,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.789,0.891,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.758,0.867,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.401,0.856,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.883,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.864,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.794,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.673,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.537,0.0,False
ChatGPT-Image-24-jun-2025-19_34_20_png.rf.50f3b34497dfd4df2cd0c14ea88b76c6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.411,0.0,False
ChatGPT-Image-24-jun-2025-19_51_01_png.rf.e85e7e8debcf82d9e96ffc9985966207.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-24-jun-2025-19_51_01_png.rf.e85e7e8debcf82d9e96ffc9985966207.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-24-jun-2025-19_51_01_png.rf.e85e7e8debcf82d9e96ffc9985966207.jpg,FANTASMA,-,palet_bueno,0.758,0.0,False
ChatGPT-Image-24-jun-2025-19_51_01_png.rf.e85e7e8debcf82d9e96ffc9985966207.jpg,FANTASMA,-,palet_bueno,0.506,0.0,False
ChatGPT-Image-24-jun-2025-19_51_01_png.rf.e85e7e8debcf82d9e96ffc9985966207.jpg,FANTASMA,-,palet_bueno,0.459,0.0,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.877,0.928,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.91,0.896,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.9,0.896,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,CONFUSION,paquete_emb_correct_dim_incorrect,paquete_emb_incorrect_dim_incorrect,0.879,0.883,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,FANTASMA,-,palet_bueno,0.34,0.0,False
ChatGPT-Image-24-jun-2025-19_58_04_png.rf.dc91200d80c9121b4b374093244f85cf.jpg,FANTASMA,-,palet_bueno,0.331,0.0,False
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,CONFUSION,palet_roto,palet_bueno,0.268,0.7,True
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,FANTASMA,-,palet_roto,0.705,0.0,False
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,FANTASMA,-,palet_roto,0.403,0.0,False
ChatGPT-Image-25-jun-2025-13_18_07_png.rf.1bfb776f273270c4b00e5029205fa326.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.368,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
